,0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0,0.8320807,0.76203746,0.9273623,1.2419409,1.0978156,1.2251683,1.0855004,0.8486681,1.0955962,1.2190176,1.1593323,0.99927896,0.690105,1.0139073,0.994392,0.8701925,0.82116294,1.1092257,0.9773066,0.7494443,0.7736387,1.0390936,0.93577075,0.84469885,1.216046,0.5615977,1.1306872,0.69014686,1.0731355,1.44754,1.5112505,1.552078,1.6616411,1.6290395,0.8695297
1,0.8320807,0,0.42779547,1.4657639,0.83157265,0.7921959,0.9792139,0.56740326,0.82891786,0.63250995,0.6879895,0.7628433,0.5238754,0.626235,0.9428067,1.0565995,0.6719117,0.9994993,0.9724918,0.96969664,0.76811093,0.57969445,1.0420916,0.88296634,1.0164816,1.1248064,0.7489488,1.1068282,0.69436044,0.9627961,1.4027599,1.5922647,1.6113162,1.8158264,1.7607388,0.59154826
2,0.76203746,0.42779547,0,1.163009,0.71607065,0.6442283,0.77200115,0.5251568,0.6534272,0.547388,0.69297117,0.67235345,0.4616727,0.3924773,0.6561009,1.0149655,0.54263294,0.9409364,0.8350458,0.77649075,0.3913091,0.3391016,0.884232,0.89212817,0.88152504,1.0231637,0.582927,1.0188934,0.51960695,0.88850856,1.0055138,1.2002603,1.2730592,1.4443822,1.3804942,0.42055583
3,0.9273623,1.4657639,1.163009,0,1.5668275,1.1967642,1.1447756,1.3814015,0.9118808,1.3060476,1.4846244,1.3069165,1.3066827,0.97627604,0.90206426,1.4607372,1.2857103,1.2604163,1.3489083,1.1404946,0.8749638,1.1426495,1.2595532,1.4643185,1.1699713,1.4550829,1.0002795,1.4151311,1.0861211,1.4561282,1.0936979,0.9960548,0.9720471,0.9573861,0.965536,1.2872626
4,1.2419409,0.83157265,0.71607065,1.5668275,0,1.1084479,1.0504749,1.0419158,1.128775,0.9349145,0.70294946,1.1057005,0.99450755,0.96790075,0.8869695,0.8115793,0.48106107,0.89424646,0.5546884,0.5850009,0.8094882,0.589775,0.62361836,0.73636645,0.8035604,0.6511517,0.8361274,0.6881058,0.67956674,0.5904352,1.3101375,1.3486158,1.4347795,1.7579031,1.6038066,0.5402278
7,1.0978156,0.7921959,0.6442283,1.1967642,1.1084479,0,0.36107585,0.35698092,0.40182608,0.25005174,0.6777644,0.13453245,0.30871317,0.5443761,0.6073643,1.4775193,1.0289855,1.3456075,1.1937627,1.1027358,0.74041855,0.8570883,1.2585374,1.3572624,1.3032122,1.3525548,1.0327504,1.386306,0.9755921,1.3179868,1.0026351,1.1541569,1.0590519,1.2196473,1.2414647,0.9354849
8,1.2251683,0.9792139,0.77200115,1.1447756,1.0504749,0.36107585,0,0.62877786,0.45391652,0.40674445,0.64513105,0.40755573,0.57663125,0.6600098,0.3930801,1.470932,1.0427649,1.3453009,1.1192687,0.9907728,0.7705061,0.89432764,1.169741,1.3691602,1.2690021,1.2593645,1.0768774,1.2992243,1.0019425,1.2909534,0.90559185,0.9481768,0.7770861,1.0593623,1.0273001,0.99826986
9,1.0855004,0.56740326,0.5251568,1.3814015,1.0419158,0.35698092,0.62877786,0,0.63150793,0.26848397,0.6403058,0.2953309,0.13639413,0.5887286,0.7876085,1.4342188,0.9538394,1.3320658,1.1757855,1.1482775,0.7601916,0.77213293,1.2742655,1.2798761,1.3035828,1.3597429,0.99861366,1.3885093,0.9355441,1.2721021,1.1038452,1.3637114,1.32306,1.4701831,1.4725529,0.82437515
10,0.8486681,0.82891786,0.6534272,0.9118808,1.128775,0.40182608,0.45391652,0.63150793,0,0.5020108,0.80827814,0.49851537,0.5235861,0.36768475,0.46485838,1.3529105,0.9863918,1.190809,1.1462357,0.97039616,0.6735085,0.82043725,1.1426696,1.2581031,1.1458783,1.2780471,0.89244115,1.2692404,0.8782179,1.2542365,1.0308845,1.0581784,0.95834714,1.147006,1.1381009,0.94872403
11,1.0955962,0.63250995,0.547388,1.3060476,0.9349145,0.25005174,0.40674445,0.26848397,0.5020108,0,0.46357566,0.18931799,0.22762439,0.55696523,0.5962876,1.3551702,0.88973767,1.247929,1.0564613,0.9977135,0.7184608,0.73576385,1.143817,1.2131774,1.2090952,1.2192553,0.9590359,1.2537929,0.8770234,1.1787318,1.0713718,1.2374208,1.1506847,1.3749198,1.3528235,0.8047769
12,1.2190176,0.6879895,0.69297117,1.4846244,0.70294946,0.6777644,0.64513105,0.6403058,0.80827814,0.46357566,0,0.61473006,0.6261302,0.8428089,0.7016928,1.1297829,0.71832937,1.0636951,0.7769429,0.8000989,0.81700045,0.68325806,0.90823054,0.97549367,1.0359567,0.90805465,0.9121697,0.9664884,0.7836026,0.9124257,1.3040974,1.4055141,1.2944587,1.625254,1.5499798,0.7062125
13,1.1593323,0.7628433,0.67235345,1.3069165,1.1057005,0.13453245,0.40755573,0.2953309,0.49851537,0.18931799,0.61473006,0,0.28135765,0.622654,0.6767509,1.497752,1.0412499,1.3735197,1.2029563,1.1380821,0.80573165,0.8782041,1.2865433,1.3627615,1.3397217,1.36345,1.0726432,1.4026403,1.0059732,1.3275894,1.0820377,1.2558209,1.1467524,1.3246113,1.3418256,0.9451769
14,0.99927896,0.5238754,0.4616727,1.3066827,0.99450755,0.30871317,0.57663125,0.13639413,0.5235861,0.22762439,0.6261302,0.28135765,0,0.47008064,0.708667,1.3737067,0.9063317,1.2680123,1.1359552,1.0783011,0.70686626,0.7270462,1.2134129,1.2279863,1.2382748,1.3099161,0.93940175,1.3285121,0.879875,1.2245816,1.0855098,1.3018142,1.2686548,1.4307233,1.4223758,0.79263526
15,0.690105,0.626235,0.3924773,0.97627604,0.96790075,0.5443761,0.6600098,0.5887286,0.36768475,0.55696523,0.8428089,0.622654,0.47008064,0,0.55472577,1.2147667,0.8227341,1.0935705,1.0680408,0.9056275,0.53170127,0.63367164,1.0584483,1.1170267,1.0370493,1.2214524,0.74602896,1.1941237,0.7348599,1.1331166,0.97542447,1.0797896,1.1190028,1.2713273,1.2246298,0.7605946
16,1.0139073,0.9428067,0.6561009,0.90206426,0.8869695,0.6073643,0.3930801,0.7876085,0.46485838,0.5962876,0.7016928,0.6767509,0.708667,0.55472577,0,1.2074832,0.8246644,1.0815594,0.88381433,0.6925318,0.545321,0.6809928,0.88411057,1.132282,0.9718906,1.0224401,0.8175448,1.0317601,0.75702626,1.0575984,0.8204433,0.79006404,0.6917182,1.0175341,0.9118213,0.8252993
17,0.994392,1.0565995,1.0149655,1.4607372,0.8115793,1.4775193,1.470932,1.4342188,1.3529105,1.3551702,1.1297829,1.497752,1.3737067,1.2147667,1.2074832,0,0.5232532,0.25878546,0.512332,0.5756637,0.9519221,0.74160904,0.42262563,0.22330089,0.30821168,0.462206,0.5973829,0.36207908,0.56321675,0.29110324,1.7222638,1.7042693,1.7597244,2.036432,1.9123775,0.69244045
18,0.8701925,0.6719117,0.54263294,1.2857103,0.48106107,1.0289855,1.0427649,0.9538394,0.9863918,0.88973767,0.71832937,1.0412499,0.9063317,0.8227341,0.8246644,0.5232532,0,0.51354593,0.35126364,0.4190232,0.5386919,0.25730276,0.41788635,0.41010368,0.44716305,0.5248666,0.38524207,0.52197593,0.2297806,0.35120073,1.2957718,1.3780909,1.4327732,1.6927595,1.583733,0.20357111
19,0.82116294,0.9994993,0.9409364,1.2604163,0.89424646,1.3456075,1.3453009,1.3320658,1.190809,1.247929,1.0636951,1.3735197,1.2680123,1.0935705,1.0815594,0.25878546,0.51354593,0,0.5177249,0.52241844,0.8338002,0.6744988,0.42099622,0.29644293,0.20280366,0.5095367,0.44146714,0.41403803,0.45134568,0.39521366,1.6367335,1.6168706,1.6324651,1.893777,1.7925295,0.66851133
20,1.1092257,0.9724918,0.8350458,1.3489083,0.5546884,1.1937627,1.1192687,1.1757855,1.1462357,1.0564613,0.7769429,1.2029563,1.1359552,1.0680408,0.88381433,0.512332,0.35126364,0.5177249,0,0.3097628,0.7213048,0.52922785,0.22702108,0.4631643,0.41878483,0.23762852,0.57785845,0.3106038,0.4463015,0.26347607,1.3897129,1.401143,1.4061223,1.7221495,1.59306,0.5036373
21,0.9773066,0.96969664,0.77649075,1.1404946,0.5850009,1.1027358,0.9907728,1.1482775,0.97039616,0.9977135,0.8000989,1.1380821,1.0783011,0.9056275,0.6925318,0.5756637,0.4190232,0.52241844,0.3097628,0,0.629858,0.52291745,0.19978666,0.5654779,0.37930617,0.37632093,0.5306677,0.3559826,0.42802635,0.4349064,1.2693559,1.1984057,1.2083137,1.5410784,1.3959477,0.5774063
22,0.7494443,0.76811093,0.3913091,0.8749638,0.8094882,0.74041855,0.7705061,0.7601916,0.6735085,0.7184608,0.81700045,0.80573165,0.70686626,0.53170127,0.545321,0.9519221,0.5386919,0.8338002,0.7213048,0.629858,0,0.3396092,0.7410954,0.8836207,0.72845274,0.9132949,0.45047984,0.9193318,0.41732582,0.8287744,0.85440737,0.9944317,1.0638764,1.215014,1.1540222,0.4599706
23,0.7736387,0.57969445,0.3391016,1.1426495,0.589775,0.8570883,0.89432764,0.77213293,0.82043725,0.73576385,0.68325806,0.8782041,0.7270462,0.63367164,0.6809928,0.74160904,0.25730276,0.6744988,0.52922785,0.52291745,0.3396092,0,0.5911364,0.62174577,0.5927936,0.73423576,0.3516567,0.7292707,0.23793265,0.5979466,1.0974474,1.2423357,1.2970393,1.5170767,1.4243582,0.1938638
24,1.0390936,1.0420916,0.884232,1.2595532,0.62361836,1.2585374,1.169741,1.2742655,1.1426696,1.143817,0.90823054,1.2865433,1.2134129,1.0584483,0.88411057,0.42262563,0.41788635,0.42099622,0.22702108,0.19978666,0.7410954,0.5911364,0,0.4496776,0.27923018,0.23548916,0.5523158,0.2015945,0.45736134,0.28579468,1.4131116,1.3579643,1.3834593,1.7016978,1.558842,0.5983177
25,0.93577075,0.88296634,0.89212817,1.4643185,0.73636645,1.3572624,1.3691602,1.2798761,1.2581031,1.2131774,0.97549367,1.3627615,1.2279863,1.1170267,1.132282,0.22330089,0.41010368,0.29644293,0.4631643,0.5654779,0.8836207,0.62174577,0.4496776,0,0.36260214,0.48159844,0.5236525,0.3987674,0.4713675,0.27547026,1.6717886,1.703924,1.7342469,2.0164618,1.8997852,0.57468647
