,0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.7343738,0.96319014,0.953813,0.88669384,0.86010826,0.9547831,0.9479035,0.96024865,0.9590889,0.93344045,0.9431887,0.95971197,0.95571196,1.0578347,1.0685669,0.8850322,0.8856282,0.88240474,0.87823856,0.8997882,0.9086123,0.9194108,0.91850764,0.9360141,0.90751576,0.91710764,0.91352975,0.9491745,0.9232105,0.8957979,0.995523,0.9858943,0.9776581,0.9610857,0.9654628,0.921784
1,0.96319014,0.7929751,0.8406541,0.8863714,0.8643284,0.83420855,0.8477522,0.8744188,0.87817824,0.87044996,0.87209487,0.87981963,0.88194335,0.98893654,0.98943526,0.912097,0.9053744,0.9142512,0.93812627,0.9178353,0.9705778,0.9966154,0.98038167,0.9918344,0.99537224,0.9854892,1.0114065,0.9966339,0.99917495,0.97337,1.0192533,0.99385905,0.98919135,0.9768452,0.9783994,0.95838606
2,0.953813,0.8406541,0.77890295,0.84660965,0.8134116,0.82562137,0.83099586,0.8811845,0.87613475,0.86595136,0.8652844,0.893827,0.87750137,0.9868896,0.9881294,0.8945349,0.8721205,0.8878122,0.90903664,0.8927518,0.9519676,0.98883724,0.9734054,0.98345244,0.9872235,0.968152,1.0049317,0.99060905,0.9892919,0.95832896,1.0320002,0.9966917,0.987914,0.9627104,0.96885735,0.94386363
3,0.88669384,0.8863714,0.84660965,0.6473474,0.727714,0.8505243,0.85355955,0.8892927,0.87431484,0.8779109,0.8783456,0.9064812,0.8923586,1.0478162,1.0569955,0.81191444,0.8464193,0.86227506,0.8573306,0.8555406,0.9198952,0.9764546,0.92455286,0.97279346,0.934991,0.95394856,0.9550582,0.97562295,0.93608683,0.9238518,1.0035157,0.9665115,1.0075259,0.97298163,0.96945083,0.921337
4,0.86010826,0.8643284,0.8134116,0.727714,0.5309511,0.8285215,0.8507023,0.90505016,0.9063402,0.8680823,0.85333043,0.91465306,0.8922625,1.0225129,1.0517949,0.78877395,0.78872514,0.7931294,0.8003892,0.8155792,0.8812362,0.93681854,0.92288405,0.9470934,0.9215448,0.91058135,0.92915463,0.95636266,0.9270325,0.8928073,1.0430679,0.99142104,0.98528016,0.9614744,0.9523971,0.9130233
7,0.9547831,0.83420855,0.82562137,0.8505243,0.8285215,0.69173294,0.74375474,0.7577965,0.7768367,0.78081447,0.76037335,0.7839625,0.76147395,0.9644739,0.9649307,0.87349725,0.87261504,0.88585633,0.8994384,0.8900958,0.9480948,0.9833163,0.9588029,0.9824043,0.9807598,0.96644664,1.0054493,0.9874861,0.98058283,0.9502466,1.0228274,0.98364425,0.9785781,0.9636341,0.9570728,0.9386426
8,0.9479035,0.8477522,0.83099586,0.85355955,0.8507023,0.74375474,0.7177142,0.77216285,0.77614594,0.7762503,0.7798383,0.8043901,0.7874862,0.96604925,0.9622921,0.8858024,0.8815719,0.89426154,0.90652096,0.89185464,0.9440567,0.9843803,0.95327985,0.97845244,0.981993,0.97012126,1.0013589,0.994777,0.98567975,0.9528527,1.0099436,0.97985685,0.97398204,0.9578205,0.9564133,0.9324936
9,0.96024865,0.8744188,0.8811845,0.8892927,0.90505016,0.7577965,0.77216285,0.7005899,0.7535275,0.78765166,0.78089994,0.7509697,0.7582238,0.9928912,0.98920983,0.891539,0.89620876,0.9088231,0.90776896,0.9163998,0.93422985,0.96488684,0.93014014,0.9562744,0.94931316,0.9551411,0.9738425,0.97705853,0.9616207,0.9410546,0.9909599,0.95591885,0.9659197,0.9515378,0.94789475,0.92208743
10,0.9590889,0.87817824,0.87613475,0.87431484,0.9063402,0.7768367,0.77614594,0.7535275,0.7292268,0.7992334,0.8089006,0.7872609,0.7925065,0.99548405,0.98727185,0.89808464,0.899812,0.9077204,0.9046379,0.9139206,0.9339151,0.9647406,0.9369387,0.96144634,0.961939,0.9539771,0.98016936,0.9766361,0.9658158,0.936562,0.98699754,0.9559297,0.9562654,0.9428036,0.94283414,0.92487496
