,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,0.5234243,0.5234243,0.61542004,0.7400181,1.2750046,1.2750046,1.051185,1.051185,1.051185,1.051185,1.051185,1.051185,1.051185,1.051185,0.8439995,0.8439995,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.62233406,0.93851644,0.93851644,0.93851644,0.93851644,0.93851644,0.62233406
1,0.5234243,0.0,0.0,0.93026614,0.31000283,1.2750046,1.2750046,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.7533445,0.7533445,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.9445086,0.9445086,0.9445086,0.9445086,0.9445086,0.3903224
2,0.5234243,0.0,0.0,0.93026614,0.31000283,1.2750046,1.2750046,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.9157466,0.7533445,0.7533445,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.3903224,0.9445086,0.9445086,0.9445086,0.9445086,0.9445086,0.3903224
3,0.61542004,0.93026614,0.93026614,0.0,1.0614177,1.2750046,1.2750046,1.2443271,1.2443271,1.2443271,1.2443271,1.2443271,1.2443271,1.2443271,1.2443271,1.02481,1.02481,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.93215925,0.6175299,0.6175299,0.6175299,0.6175299,0.6175299,0.93215925
4,0.7400181,0.31000283,0.31000283,1.0614177,0.0,1.2750046,1.2750046,0.8570458,0.8570458,0.8570458,0.8570458,0.8570458,0.8570458,0.8570458,0.8570458,0.70048314,0.70048314,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.55138904,0.95227814,0.95227814,0.95227814,0.95227814,0.95227814,0.55138904
5,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046
6,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046
7,1.051185,0.9157466,0.9157466,1.2443271,0.8570458,1.2750046,1.2750046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593349,0.2593349,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.1109542,1.1109542,1.1109542,1.1109542,1.1109542,1.2750046
8,1.051185,0.9157466,0.9157466,1.2443271,0.8570458,1.2750046,1.2750046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593349,0.2593349,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.1109542,1.1109542,1.1109542,1.1109542,1.1109542,1.2750046
9,1.051185,0.9157466,0.9157466,1.2443271,0.8570458,1.2750046,1.2750046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593349,0.2593349,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.2750046,1.1109542,1.1109542,1.1109542,1.1109542,1.1109542,1.2750046
