,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
4,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
5,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
6,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
7,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
8,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
9,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
10,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
11,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
12,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
13,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
14,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
15,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
16,0.06293757,0.06293757,0.06293757,0.0,0.0,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757
17,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.06293757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
