,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
14,1.3316543,0.7323743,0.7978247,1.7351688,1.3543876,2.5759902,2.5759902,0.36008224,0.6903693,0.2241741,0.5664645,0.18205981,0.70473015,0.35381934,0.0,0.55126476,0.7227963,2.1420743,1.6176146,2.071018,1.7710882,1.6502156,1.8297757,1.5856543,1.7942191,2.0094218,2.0416114,1.7406851,1.9489225,1.7987465,1.9204214,2.0380096,1.8630635,1.3982415,1.1865927,1.6658237,1.595421,1.826646
15,0.88953835,0.660766,0.5209146,1.3101724,1.1523193,2.5759902,2.5759902,0.74579835,0.9817181,0.596224,0.662006,0.67022306,1.0572011,0.82461774,0.55126476,0.0,0.6864396,1.8198428,1.3345368,1.7367138,1.5135502,1.3161452,1.4962693,1.285603,1.4798073,1.7154256,1.6910156,1.4916551,1.6009505,1.5086681,1.5973575,1.7557266,1.5675952,1.1098789,0.9929184,1.3907821,1.2954392,1.5541753
16,1.3251721,1.12427,0.9177156,1.4452012,1.4167391,2.5759902,2.5759902,0.65985894,0.5710183,0.8341793,0.5406852,0.656494,0.76153237,0.7443553,0.7227963,0.6864396,0.0,2.1088219,1.6407669,2.0406203,1.6975062,1.5665963,1.8610282,1.6306415,1.6767014,2.031058,1.9590604,1.625205,1.9553604,1.6880718,1.9567504,2.0341218,1.7855397,0.9847488,0.7247586,1.3997567,1.2419873,1.9187104
17,1.1945004,1.5501233,1.4021549,1.6031322,1.0501847,2.5759902,2.5759902,2.3864,2.5759902,2.0488074,2.3487127,2.2153199,2.295473,2.4258392,2.1420743,1.8198428,2.1088219,0.0,0.60421205,0.2578728,0.57778966,0.60459214,0.95498925,0.7726393,0.4989673,0.2382183,0.31561399,0.61965585,0.58845663,0.4885162,0.5738747,0.27888104,1.7298969,2.0486596,2.1489904,2.1644917,2.0857344,0.6922026
18,0.9305182,1.0729365,0.8581984,1.3554306,0.5744319,2.5759902,2.5759902,1.8736945,2.0802479,1.5021399,1.888217,1.695296,1.8343449,1.9088674,1.6176146,1.3345368,1.6407669,0.60421205,0.0,0.5912036,0.3234042,0.25764582,0.6457525,0.262182,0.36598232,0.48461825,0.5287947,0.4814504,0.5274999,0.4559031,0.4428591,0.44193757,1.308835,1.602679,1.6761893,1.7342262,1.6535192,0.3763011
19,1.0437818,1.5031395,1.3426113,1.424401,1.1157383,2.5759902,2.5759902,2.3045225,2.506843,1.9732815,2.2575119,2.1488776,2.2630918,2.3485136,2.071018,1.7367138,2.0406203,0.2578728,0.5912036,0.0,0.5896496,0.56479585,0.8344061,0.7025624,0.507883,0.30177948,0.22209147,0.665814,0.42070553,0.5393674,0.45988876,0.3905051,1.645651,1.9806616,2.052419,2.0352008,1.9819119,0.6607831
20,1.1087911,1.2876699,1.0430539,1.3880948,0.7234206,2.5759902,2.5759902,1.9950955,2.1572785,1.6626289,2.0055006,1.8206942,1.8885713,2.030166,1.7710882,1.5135502,1.6975062,0.57778966,0.3234042,0.5896496,0.0,0.30588022,0.79186577,0.4958471,0.22394519,0.523926,0.481775,0.28098154,0.63324463,0.3179244,0.57595813,0.40523094,1.392929,1.645201,1.7106158,1.7840911,1.6904712,0.5648213
21,0.85778874,1.1686138,0.88171273,1.1728086,0.68035686,2.5759902,2.5759902,1.875881,2.0491118,1.5561484,1.8489797,1.7183996,1.844465,1.9255261,1.6502156,1.3161452,1.5665963,0.60459214,0.25764582,0.56479585,0.30588022,0.0,0.66295147,0.37026307,0.21134308,0.5613272,0.43576714,0.41909033,0.5261883,0.37026122,0.5046944,0.5137076,1.2642995,1.4724072,1.5586145,1.6165286,1.5187724,0.54794466
22,1.0507146,1.403475,1.097306,1.1446682,1.0628031,2.5759902,2.5759902,2.0552711,2.2924628,1.6879442,2.0760128,1.9318271,2.201824,2.110112,1.8297757,1.4962693,1.8610282,0.95498925,0.6457525,0.8344061,0.79186577,0.66295147,0.0,0.43961817,0.8075092,0.8884051,0.74241567,1.0240846,0.44703618,0.99260455,0.41782677,0.82013696,0.8865869,1.5518696,1.6627792,1.4479898,1.4553208,0.45812473
23,0.89479154,1.0780737,0.8203747,1.2411684,0.6870235,2.5759902,2.5759902,1.8427856,2.0658982,1.4528557,1.8648212,1.6769129,1.8807641,1.8822863,1.5856543,1.285603,1.6306415,0.7726393,0.262182,0.7025624,0.4958471,0.37026307,0.43961817,0.0,0.5403207,0.6442688,0.62377954,0.7034944,0.46073505,0.67574644,0.38199878,0.6124537,1.101669,1.5190642,1.591301,1.5755289,1.5177125,0.31714696
