,0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
1,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
2,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
3,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
4,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
7,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
8,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
9,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
10,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
11,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
12,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
13,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
14,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
15,0.13970701,0.13970701,0.13970701,0,0,0,0,0,0,0,0,0,0,0,0.3512812,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.229471,0.229471,0.229471,0.229471,0.229471,0.30163115
16,0.27142325,0.27142325,0.27142325,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0.3512812,0,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.27142325,0.21615025,0.21615025,0.21615025,0.21615025,0.21615025,0.2316304
17,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
18,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
19,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
20,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
21,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
22,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
23,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
24,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
25,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
26,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
27,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
28,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
29,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
30,0,0,0,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.13970701,0.27142325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762103,0.1762103,0.1762103,0.1762103,0.1762103,0.21601856
