,0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0,0.7028448,0.70537233,0.7171427,0.7410664,0.74270904,0.7356277,0.7405883,0.7272675,0.7422193,0.7410358,0.74663043,0.7407036,0.71975225,0.74696076,0.703917,0.72065294,0.703274,0.7170827,0.70110023,0.7115395,0.7197632,0.70233005,0.69617784,0.71138436,0.71039677,0.7144801,0.70900077,0.6938271,0.69067216,0.72015685,0.69705665,0.7073489,0.7163672,0.69191015,0.71148777
1,0.7028448,0,0.5383655,0.69804305,0.7058769,0.69419605,0.69074315,0.6918116,0.678928,0.69930613,0.67604953,0.6919562,0.69853026,0.6752721,0.7063448,0.6641916,0.668469,0.65855634,0.67163664,0.6542579,0.67315227,0.65711075,0.6848525,0.67172855,0.6749612,0.66817564,0.69416916,0.67294806,0.66927046,0.69014645,0.68639046,0.69250077,0.6921929,0.6735047,0.68921834,0.6884221
2,0.70537233,0.5383655,0,0.65906847,0.68322545,0.66088843,0.6594289,0.67775214,0.68325496,0.6763779,0.6890152,0.67235804,0.6954413,0.64872247,0.6918527,0.6133673,0.59760433,0.6096965,0.63683736,0.6235015,0.6220896,0.60584575,0.6521091,0.64137256,0.62794834,0.6230191,0.65873146,0.6322145,0.61058116,0.6343896,0.65510565,0.63628864,0.6495598,0.6240501,0.63794655,0.61711353
3,0.7171427,0.69804305,0.65906847,0,0.653411,0.6890691,0.66278785,0.6734546,0.6622533,0.6646494,0.6756083,0.6837318,0.6708615,0.6591005,0.6752673,0.6819684,0.6645118,0.6892935,0.66852176,0.70452225,0.66931355,0.68131506,0.702168,0.6914512,0.676647,0.6904262,0.7125299,0.7215921,0.6904746,0.6956602,0.66438,0.6256509,0.68652946,0.66434455,0.6606524,0.6734951
4,0.7410664,0.7058769,0.68322545,0.653411,0,0.6564445,0.61887825,0.6460853,0.64076346,0.6387861,0.6324306,0.6370817,0.678258,0.66454333,0.6900503,0.6894117,0.6861087,0.7038776,0.7128024,0.7158006,0.69818425,0.7122691,0.72226596,0.72518873,0.7128904,0.7230858,0.759408,0.7510422,0.7261479,0.7288415,0.70878315,0.678441,0.6678,0.6703039,0.6500118,0.6946048
7,0.74270904,0.69419605,0.66088843,0.6890691,0.6564445,0,0.5509809,0.51685834,0.5772217,0.5393877,0.5449711,0.5029843,0.54263026,0.6371802,0.6470106,0.7039985,0.6928814,0.69545674,0.7005005,0.71428555,0.6950251,0.68717766,0.71973175,0.71921635,0.6914614,0.7060038,0.732667,0.73359936,0.705156,0.71597904,0.7217847,0.7033008,0.7031292,0.70855397,0.7129913,0.70568264
8,0.7356277,0.69074315,0.6594289,0.66278785,0.61887825,0.5509809,0,0.5583137,0.5575849,0.5120861,0.5636199,0.5277029,0.60534376,0.6562717,0.64470464,0.698254,0.69258386,0.69256455,0.6840072,0.69140667,0.68600506,0.708399,0.723407,0.71525735,0.71220905,0.6998024,0.7369035,0.73155034,0.70915145,0.70978904,0.70998704,0.68985224,0.67046434,0.69652534,0.6700456,0.6777291
9,0.7405883,0.6918116,0.67775214,0.6734546,0.6460853,0.51685834,0.5583137,0,0.49856785,0.4879993,0.4839414,0.46188223,0.4895939,0.62749547,0.63100284,0.69542617,0.689082,0.67835855,0.6924808,0.69755924,0.6824631,0.67226166,0.69200844,0.6986428,0.69726217,0.67908937,0.70994365,0.70484275,0.6684421,0.6924497,0.7056656,0.7008081,0.68356436,0.6904439,0.7062073,0.7014927
10,0.7272675,0.678928,0.68325496,0.6622533,0.64076346,0.5772217,0.5575849,0.49856785,0,0.5141885,0.5131751,0.5550629,0.55820745,0.6717605,0.6423881,0.72197634,0.7006814,0.68203306,0.7111816,0.6961981,0.69061244,0.6881834,0.70055634,0.69917303,0.71036386,0.706218,0.71712834,0.700168,0.6932501,0.7115602,0.70676035,0.7157626,0.6906223,0.68322,0.7024471,0.7266976
